id_pedido,id_cliente,fecha_pedido,fecha_envio,metodo_pago,estado_pedido,metodo_envio
7363,2445,12/08/2025,16/08/2025,Contra reembolso,Entregado,Estandar
7364,1316,22/01/2024,27/01/2024,Tarjeta,Enviado,Recogida
7365,277,09/05/2025,13/05/2025,Contra reembolso,Entregado,Recogida
7366,1211,14/07/2025,19/07/2025,Transferencia,Pendiente,Estandar
7367,1771,30/05/2025,01/06/2025,Transferencia,Enviado,Estandar
7368,789,30/07/2024,01/08/2024,Contra reembolso,Enviado,Estandar
7369,2424,06/08/2025,12/08/2025,Tarjeta,Entregado,Recogida
7370,1793,04/01/2025,10/01/2025,Tarjeta,Entregado,Express
7371,73,02/04/2025,08/04/2025,Contra reembolso,Pendiente,Express
7372,152,10/12/2024,17/12/2024,Contra reembolso,Pendiente,Estandar
7373,408,29/05/2025,04/06/2025,Tarjeta,Entregado,Recogida
7374,921,25/11/2024,30/11/2024,Contra reembolso,Pendiente,Express
7375,2232,27/05/2025,30/05/2025,Transferencia,Pendiente,Estandar
7376,203,07/01/2025,13/01/2025,Contra reembolso,Entregado,Recogida
7377,1380,25/01/2025,29/01/2025,Tarjeta,Pendiente,Recogida
7378,2197,27/05/2025,29/05/2025,Contra reembolso,Entregado,Express
7379,1527,30/06/2025,06/07/2025,Tarjeta,Pendiente,Express
7380,303,12/05/2025,17/05/2025,Contra reembolso,Enviado,Estandar
7381,531,25/03/2024,29/03/2024,Contra reembolso,Pendiente,Recogida
7382,863,15/07/2025,22/07/2025,Contra reembolso,Enviado,Express
7383,608,15/06/2025,20/06/2025,Transferencia,Pendiente,Estandar
7384,2386,01/10/2024,07/10/2024,Contra reembolso,Pendiente,Express
7385,326,11/08/2025,13/08/2025,Contra reembolso,Pendiente,Estandar
7386,1055,03/06/2025,09/06/2025,Transferencia,Entregado,Estandar
7387,2194,26/06/2025,29/06/2025,Transferencia,Entregado,Express
7388,2194,10/04/2025,15/04/2025,Tarjeta,Entregado,Recogida
7389,1307,04/03/2024,10/03/2024,Contra reembolso,Pendiente,Express
7390,809,05/08/2025,12/08/2025,Transferencia,Pendiente,Recogida
7391,1921,29/10/2024,03/11/2024,Contra reembolso,Pendiente,Express
7392,1783,09/08/2025,11/08/2025,Tarjeta,Enviado,Recogida
7393,379,08/06/2025,10/06/2025,Tarjeta,Entregado,Express
7394,352,21/07/2025,23/07/2025,Transferencia,Enviado,Recogida
7395,1522,14/06/2024,16/06/2024,Tarjeta,Enviado,Estandar
7396,2148,13/07/2025,15/07/2025,Transferencia,Entregado,Recogida
7397,622,05/06/2024,09/06/2024,Tarjeta,Entregado,Estandar
7398,1957,06/07/2025,11/07/2025,Tarjeta,Pendiente,Estandar
7399,1342,19/04/2025,23/04/2025,Contra reembolso,Enviado,Estandar
7400,1698,21/06/2025,24/06/2025,Tarjeta,Enviado,Recogida
7401,1439,16/04/2024,18/04/2024,Contra reembolso,Entregado,Express
7402,598,23/06/2025,27/06/2025,Tarjeta,Entregado,Recogida
7403,1173,14/05/2025,18/05/2025,Tarjeta,Entregado,Estandar
7404,1440,31/08/2024,07/09/2024,Contra reembolso,Entregado,Express
7405,238,05/07/2025,07/07/2025,Contra reembolso,Pendiente,Recogida
7406,2170,28/06/2025,01/07/2025,Transferencia,Entregado,Express
7407,317,03/05/2025,05/05/2025,Transferencia,Entregado,Recogida
7408,1663,08/05/2025,11/05/2025,Contra reembolso,Entregado,Recogida
7409,1472,22/04/2025,28/04/2025,Contra reembolso,Enviado,Recogida
7410,1337,22/07/2025,28/07/2025,Transferencia,Pendiente,Recogida
7411,1668,01/10/2024,05/10/2024,Tarjeta,Pendiente,Recogida
7412,2378,17/05/2025,24/05/2025,Tarjeta,Pendiente,Express
7413,94,01/04/2025,04/04/2025,Transferencia,Entregado,Estandar
7414,1704,06/04/2025,12/04/2025,Contra reembolso,Enviado,Express
7415,475,21/06/2025,24/06/2025,Tarjeta,Entregado,Estandar
7416,1139,19/07/2024,25/07/2024,Tarjeta,Enviado,Recogida
7417,400,24/07/2025,29/07/2025,Contra reembolso,Entregado,Express
7418,268,19/06/2025,23/06/2025,Transferencia,Enviado,Recogida
7419,1669,13/02/2025,18/02/2025,Contra reembolso,Entregado,Express
7420,1932,31/05/2025,02/06/2025,Tarjeta,Entregado,Recogida
7421,702,31/12/2024,03/01/2025,Tarjeta,Pendiente,Recogida
7422,1780,19/03/2025,25/03/2025,Contra reembolso,Entregado,Express
7423,1966,19/06/2024,21/06/2024,Contra reembolso,Enviado,Estandar
7424,971,13/08/2025,20/08/2025,Transferencia,Pendiente,Recogida
7425,768,20/02/2025,23/02/2025,Contra reembolso,Entregado,Express
7426,799,16/10/2024,19/10/2024,Tarjeta,Entregado,Estandar
7427,992,26/07/2025,01/08/2025,Contra reembolso,Pendiente,Estandar
7428,1846,09/08/2025,15/08/2025,Tarjeta,Entregado,Recogida
7429,1155,28/09/2024,01/10/2024,Contra reembolso,Entregado,Express
7430,1064,28/03/2025,03/04/2025,Tarjeta,Enviado,Estandar
7431,577,19/08/2024,21/08/2024,Contra reembolso,Entregado,Estandar
7432,155,25/04/2025,28/04/2025,Contra reembolso,Entregado,Estandar
7433,532,17/11/2024,20/11/2024,Tarjeta,Entregado,Estandar
7434,362,07/11/2024,10/11/2024,Transferencia,Enviado,Recogida
7435,1623,02/05/2024,04/05/2024,Tarjeta,Entregado,Express
7436,1456,22/10/2024,26/10/2024,Tarjeta,Pendiente,Estandar
7437,2439,10/06/2025,16/06/2025,Tarjeta,Pendiente,Express
7438,688,04/05/2025,11/05/2025,Tarjeta,Pendiente,Express
7439,822,24/05/2025,27/05/2025,Tarjeta,Entregado,Recogida
7440,324,09/08/2025,13/08/2025,Contra reembolso,Enviado,Estandar
7441,1148,06/08/2025,08/08/2025,Tarjeta,Entregado,Express
7442,872,12/03/2025,16/03/2025,Transferencia,Pendiente,Recogida
7443,1401,22/07/2025,27/07/2025,Tarjeta,Pendiente,Recogida
7444,418,27/12/2024,01/01/2025,Transferencia,Entregado,Recogida
7445,295,28/06/2025,02/07/2025,Transferencia,Entregado,Estandar
7446,1159,17/07/2025,24/07/2025,Contra reembolso,Entregado,Estandar
7447,964,21/05/2025,26/05/2025,Tarjeta,Entregado,Recogida
7448,1293,18/06/2025,20/06/2025,Contra reembolso,Pendiente,Express
7449,1061,13/07/2025,17/07/2025,Contra reembolso,Entregado,Recogida
7450,271,30/07/2025,01/08/2025,Transferencia,Pendiente,Estandar
7451,673,24/04/2025,27/04/2025,Tarjeta,Pendiente,Recogida
7452,493,18/05/2025,24/05/2025,Tarjeta,Entregado,Estandar
7453,2094,14/03/2024,18/03/2024,Transferencia,Enviado,Recogida
7454,1914,07/03/2025,10/03/2025,Transferencia,Pendiente,Recogida
7455,2063,15/02/2025,19/02/2025,Tarjeta,Enviado,Express
7456,1932,29/04/2025,04/05/2025,Transferencia,Enviado,Express
7457,728,18/06/2025,21/06/2025,Contra reembolso,Enviado,Recogida
7458,1072,06/10/2024,08/10/2024,Contra reembolso,Entregado,Estandar
7459,320,26/06/2025,29/06/2025,Transferencia,Entregado,Recogida
7460,1854,27/10/2024,02/11/2024,Contra reembolso,Pendiente,Recogida
7461,1589,01/12/2024,08/12/2024,Contra reembolso,Enviado,Recogida
7462,2270,29/07/2025,01/08/2025,Transferencia,Pendiente,Express
7463,2025,08/02/2025,15/02/2025,Contra reembolso,Enviado,Estandar
7464,889,24/06/2025,29/06/2025,Transferencia,Pendiente,Express
7465,602,08/07/2025,15/07/2025,Contra reembolso,Enviado,Estandar
7466,2362,11/11/2024,16/11/2024,Tarjeta,Pendiente,Estandar
7467,1504,24/07/2025,28/07/2025,Tarjeta,Enviado,Recogida
7468,1728,07/06/2025,13/06/2025,Tarjeta,Pendiente,Recogida
7469,1681,19/04/2025,23/04/2025,Contra reembolso,Entregado,Estandar
7470,1900,05/04/2025,09/04/2025,Tarjeta,Enviado,Recogida
7471,1636,10/06/2024,13/06/2024,Transferencia,Entregado,Express
7472,289,12/08/2025,14/08/2025,Contra reembolso,Enviado,Express
7473,2213,27/06/2025,30/06/2025,Contra reembolso,Pendiente,Estandar
7474,1665,29/10/2024,01/11/2024,Tarjeta,Enviado,Recogida
7475,1013,19/09/2024,24/09/2024,Tarjeta,Pendiente,Express
7476,1474,03/05/2025,05/05/2025,Contra reembolso,Pendiente,Estandar
7477,1453,13/03/2025,17/03/2025,Transferencia,Entregado,Estandar
7478,221,26/06/2025,01/07/2025,Tarjeta,Enviado,Express
7479,1997,23/12/2024,25/12/2024,Contra reembolso,Pendiente,Estandar
7480,240,17/02/2025,24/02/2025,Tarjeta,Enviado,Estandar
7481,1118,30/12/2024,01/01/2025,Contra reembolso,Pendiente,Recogida
7482,2388,16/06/2025,23/06/2025,Contra reembolso,Pendiente,Estandar
7483,1600,27/06/2025,03/07/2025,Contra reembolso,Entregado,Express
7484,1305,10/08/2025,12/08/2025,Tarjeta,Enviado,Estandar
7485,819,14/07/2025,21/07/2025,Contra reembolso,Pendiente,Recogida
7486,237,18/05/2025,21/05/2025,Transferencia,Enviado,Estandar
7487,2329,28/07/2025,02/08/2025,Transferencia,Pendiente,Recogida
7488,825,04/08/2025,09/08/2025,Tarjeta,Entregado,Estandar
7489,198,09/07/2025,16/07/2025,Transferencia,Entregado,Recogida
7490,1812,15/07/2025,22/07/2025,Tarjeta,Entregado,Estandar
7491,1921,23/06/2025,27/06/2025,Contra reembolso,Enviado,Recogida
7492,1381,01/03/2025,05/03/2025,Transferencia,Pendiente,Estandar
7493,1813,11/06/2025,13/06/2025,Tarjeta,Entregado,Recogida
7494,228,03/12/2024,08/12/2024,Transferencia,Entregado,Recogida
7495,1812,05/06/2025,11/06/2025,Transferencia,Enviado,Estandar
7496,517,24/09/2024,29/09/2024,Contra reembolso,Entregado,Express
7497,1372,06/08/2025,13/08/2025,Transferencia,Pendiente,Express
7498,819,07/08/2025,11/08/2025,Tarjeta,Pendiente,Recogida
7499,1067,31/01/2024,02/02/2024,Contra reembolso,Enviado,Estandar
7500,576,10/08/2025,16/08/2025,Contra reembolso,Pendiente,Recogida
7501,1182,27/11/2024,04/12/2024,Tarjeta,Entregado,Estandar
7502,134,12/03/2025,15/03/2025,Contra reembolso,Pendiente,Express
7503,2168,07/01/2025,14/01/2025,Contra reembolso,Entregado,Recogida
7504,1171,28/07/2025,01/08/2025,Transferencia,Pendiente,Express
7505,1014,20/06/2024,26/06/2024,Contra reembolso,Entregado,Recogida
7506,2031,07/12/2024,13/12/2024,Contra reembolso,Entregado,Express
7507,1122,10/07/2025,12/07/2025,Transferencia,Entregado,Estandar
7508,1439,16/01/2025,18/01/2025,Tarjeta,Enviado,Recogida
7509,1868,31/03/2025,03/04/2025,Transferencia,Enviado,Express
7510,315,13/01/2025,18/01/2025,Tarjeta,Entregado,Express
7511,802,23/07/2025,26/07/2025,Contra reembolso,Pendiente,Recogida
7512,215,21/09/2024,24/09/2024,Contra reembolso,Entregado,Recogida
7513,1587,28/02/2024,03/03/2024,Transferencia,Entregado,Estandar
7514,2188,29/06/2025,06/07/2025,Tarjeta,Pendiente,Recogida
7515,557,30/09/2024,02/10/2024,Contra reembolso,Entregado,Estandar
7516,1388,03/07/2025,05/07/2025,Transferencia,Enviado,Recogida
7517,2435,26/06/2025,01/07/2025,Tarjeta,Enviado,Recogida
7518,1103,05/04/2025,07/04/2025,Transferencia,Pendiente,Express
7519,2075,03/09/2024,10/09/2024,Tarjeta,Enviado,Express
7520,394,03/10/2024,09/10/2024,Transferencia,Entregado,Express
7521,2227,15/12/2024,17/12/2024,Contra reembolso,Entregado,Express
7522,1931,02/07/2025,04/07/2025,Contra reembolso,Pendiente,Estandar
7523,1690,25/04/2025,27/04/2025,Transferencia,Enviado,Express
7524,954,03/05/2025,05/05/2025,Transferencia,Enviado,Recogida
7525,562,09/12/2023,14/12/2023,Tarjeta,Enviado,Express
7526,1172,07/07/2025,11/07/2025,Transferencia,Enviado,Recogida
7527,365,31/01/2025,07/02/2025,Transferencia,Enviado,Recogida
7528,47,30/05/2025,04/06/2025,Contra reembolso,Enviado,Express
7529,641,31/07/2025,05/08/2025,Transferencia,Entregado,Estandar
7530,1678,10/12/2024,13/12/2024,Contra reembolso,Enviado,Recogida
7531,1038,24/10/2024,30/10/2024,Tarjeta,Entregado,Express
7532,1664,25/05/2025,28/05/2025,Tarjeta,Entregado,Express
7533,174,23/05/2025,30/05/2025,Transferencia,Entregado,Estandar
7534,726,18/07/2024,22/07/2024,Contra reembolso,Entregado,Recogida
7535,2081,02/07/2025,08/07/2025,Tarjeta,Entregado,Recogida
7536,2178,12/05/2025,17/05/2025,Contra reembolso,Entregado,Recogida
7537,494,08/07/2025,15/07/2025,Tarjeta,Entregado,Express
7538,881,09/08/2025,15/08/2025,Contra reembolso,Pendiente,Express
7539,679,25/07/2025,29/07/2025,Tarjeta,Enviado,Recogida
7540,1425,21/07/2025,26/07/2025,Contra reembolso,Pendiente,Express
7541,250,23/06/2025,30/06/2025,Contra reembolso,Entregado,Estandar
7542,887,24/05/2024,30/05/2024,Tarjeta,Entregado,Estandar
7543,695,04/03/2025,09/03/2025,Contra reembolso,Pendiente,Express
7544,781,07/03/2025,09/03/2025,Contra reembolso,Pendiente,Express
7545,134,22/01/2024,28/01/2024,Contra reembolso,Pendiente,Recogida
7546,1364,19/07/2025,25/07/2025,Transferencia,Entregado,Recogida
7547,651,08/07/2025,11/07/2025,Tarjeta,Pendiente,Express
7548,1881,11/08/2025,15/08/2025,Contra reembolso,Enviado,Express
7549,1824,17/06/2025,20/06/2025,Contra reembolso,Entregado,Estandar
7550,2437,05/04/2025,07/04/2025,Transferencia,Pendiente,Express
7551,1327,25/05/2025,01/06/2025,Transferencia,Enviado,Recogida
7552,792,30/04/2025,05/05/2025,Contra reembolso,Enviado,Express
7553,1744,13/08/2025,17/08/2025,Tarjeta,Enviado,Recogida
7554,2005,03/08/2025,05/08/2025,Contra reembolso,Entregado,Recogida
7555,1254,05/09/2024,12/09/2024,Transferencia,Enviado,Estandar
7556,1034,07/08/2025,12/08/2025,Tarjeta,Pendiente,Express
7557,2158,18/07/2025,21/07/2025,Tarjeta,Pendiente,Estandar
7558,2328,19/12/2024,21/12/2024,Contra reembolso,Entregado,Express
7559,455,28/05/2024,04/06/2024,Tarjeta,Pendiente,Recogida
7560,2240,25/07/2025,01/08/2025,Transferencia,Pendiente,Express
7561,2224,12/01/2025,18/01/2025,Tarjeta,Entregado,Recogida
7562,1670,28/06/2025,04/07/2025,Transferencia,Entregado,Estandar
7563,826,12/02/2024,15/02/2024,Transferencia,Pendiente,Express
7564,974,08/04/2024,10/04/2024,Tarjeta,Enviado,Estandar
7565,1840,05/06/2025,11/06/2025,Tarjeta,Entregado,Recogida
7566,207,23/07/2025,28/07/2025,Tarjeta,Enviado,Express
7567,1209,16/05/2025,22/05/2025,Tarjeta,Pendiente,Recogida
7568,1730,12/07/2025,16/07/2025,Tarjeta,Enviado,Estandar
7569,1358,29/07/2025,04/08/2025,Transferencia,Pendiente,Estandar
7570,354,15/05/2025,21/05/2025,Transferencia,Enviado,Express
7571,968,09/05/2025,14/05/2025,Tarjeta,Entregado,Express
7572,369,07/08/2025,12/08/2025,Tarjeta,Pendiente,Estandar
7573,2252,14/08/2025,19/08/2025,Transferencia,Pendiente,Recogida
7574,2433,10/02/2025,16/02/2025,Tarjeta,Entregado,Express
7575,1861,26/04/2025,29/04/2025,Transferencia,Pendiente,Recogida
7576,1579,05/08/2025,10/08/2025,Transferencia,Enviado,Recogida
7577,1501,03/10/2024,09/10/2024,Tarjeta,Enviado,Estandar
7578,2062,19/10/2024,21/10/2024,Contra reembolso,Enviado,Estandar
7579,1587,31/03/2025,06/04/2025,Transferencia,Pendiente,Estandar
7580,539,28/09/2024,01/10/2024,Transferencia,Entregado,Estandar
7581,1140,01/02/2025,05/02/2025,Transferencia,Pendiente,Recogida
7582,2024,03/06/2025,09/06/2025,Tarjeta,Enviado,Estandar
7583,1436,21/11/2024,28/11/2024,Contra reembolso,Enviado,Express
7584,2036,07/04/2025,11/04/2025,Contra reembolso,Pendiente,Recogida
7585,404,12/07/2024,17/07/2024,Contra reembolso,Enviado,Express
7586,85,27/05/2024,01/06/2024,Transferencia,Enviado,Recogida
7587,865,09/10/2024,15/10/2024,Tarjeta,Entregado,Recogida
7588,1910,12/07/2025,17/07/2025,Transferencia,Entregado,Recogida
7589,2321,05/07/2025,07/07/2025,Contra reembolso,Entregado,Express
7590,719,14/04/2025,16/04/2025,Tarjeta,Enviado,Recogida
7591,783,30/08/2024,03/09/2024,Tarjeta,Entregado,Express
7592,1634,01/07/2025,04/07/2025,Contra reembolso,Entregado,Estandar
7593,2361,27/04/2025,29/04/2025,Tarjeta,Enviado,Estandar
7594,422,08/05/2025,10/05/2025,Transferencia,Enviado,Express
7595,276,23/02/2025,25/02/2025,Transferencia,Entregado,Recogida
7596,2109,24/05/2024,26/05/2024,Contra reembolso,Pendiente,Estandar
7597,1115,29/09/2024,05/10/2024,Transferencia,Pendiente,Express
7598,1707,14/06/2025,16/06/2025,Transferencia,Pendiente,Recogida
7599,2384,11/06/2025,18/06/2025,Transferencia,Entregado,Estandar
7600,2450,01/12/2024,05/12/2024,Contra reembolso,Pendiente,Express
7601,538,05/06/2025,09/06/2025,Transferencia,Enviado,Estandar
7602,575,13/07/2025,17/07/2025,Tarjeta,Pendiente,Recogida
7603,327,16/04/2025,19/04/2025,Transferencia,Entregado,Estandar
7604,2297,21/04/2025,24/04/2025,Contra reembolso,Pendiente,Express
7605,371,01/12/2024,07/12/2024,Tarjeta,Entregado,Estandar
7606,1624,08/08/2025,15/08/2025,Tarjeta,Enviado,Recogida
7607,1828,16/03/2025,21/03/2025,Tarjeta,Pendiente,Express
7608,1908,20/06/2025,24/06/2025,Contra reembolso,Entregado,Recogida
7609,2286,03/03/2025,10/03/2025,Transferencia,Pendiente,Recogida
7610,1041,26/07/2025,30/07/2025,Tarjeta,Enviado,Express
7611,2416,20/11/2024,22/11/2024,Transferencia,Pendiente,Recogida
7612,1670,30/06/2025,02/07/2025,Contra reembolso,Pendiente,Estandar
7613,103,10/08/2025,17/08/2025,Contra reembolso,Enviado,Express
7614,503,26/08/2024,01/09/2024,Contra reembolso,Entregado,Express
7615,2017,08/08/2025,13/08/2025,Contra reembolso,Pendiente,Recogida
7616,188,01/02/2025,06/02/2025,Tarjeta,Pendiente,Express
7617,2069,19/10/2024,24/10/2024,Tarjeta,Entregado,Estandar
7618,111,13/08/2025,20/08/2025,Contra reembolso,Enviado,Recogida
7619,258,14/03/2025,21/03/2025,Transferencia,Enviado,Recogida
7620,2144,30/09/2024,06/10/2024,Tarjeta,Entregado,Estandar
7621,2315,06/08/2025,08/08/2025,Tarjeta,Enviado,Express
7622,1780,26/01/2025,31/01/2025,Transferencia,Entregado,Recogida
7623,11,17/07/2025,20/07/2025,Transferencia,Entregado,Estandar
7624,365,10/05/2025,14/05/2025,Tarjeta,Pendiente,Estandar
7625,1171,21/11/2024,23/11/2024,Transferencia,Entregado,Recogida
7626,2012,31/05/2025,05/06/2025,Transferencia,Enviado,Estandar
7627,1104,10/05/2025,16/05/2025,Tarjeta,Enviado,Express
7628,1171,14/03/2025,18/03/2025,Tarjeta,Entregado,Recogida
7629,563,05/02/2025,10/02/2025,Tarjeta,Entregado,Express
7630,1163,18/06/2025,21/06/2025,Contra reembolso,Entregado,Recogida
7631,127,01/05/2025,05/05/2025,Transferencia,Pendiente,Express
7632,540,19/10/2024,25/10/2024,Tarjeta,Entregado,Recogida
7633,769,21/10/2024,25/10/2024,Transferencia,Entregado,Recogida
7634,917,31/07/2025,06/08/2025,Tarjeta,Entregado,Recogida
7635,2497,28/07/2025,01/08/2025,Transferencia,Enviado,Recogida
7636,2361,18/04/2025,23/04/2025,Transferencia,Pendiente,Estandar
7637,2411,01/02/2025,04/02/2025,Tarjeta,Pendiente,Estandar
7638,567,18/06/2025,24/06/2025,Transferencia,Pendiente,Recogida
7639,1545,16/06/2025,19/06/2025,Contra reembolso,Enviado,Express
7640,222,16/02/2024,21/02/2024,Transferencia,Entregado,Express
7641,2162,18/05/2025,24/05/2025,Contra reembolso,Entregado,Express
7642,2252,14/08/2025,21/08/2025,Transferencia,Entregado,Estandar
7643,2086,24/05/2025,28/05/2025,Contra reembolso,Entregado,Express
7644,907,03/05/2024,10/05/2024,Transferencia,Pendiente,Express
7645,1157,06/07/2025,10/07/2025,Contra reembolso,Entregado,Estandar
7646,873,10/10/2023,15/10/2023,Transferencia,Pendiente,Recogida
7647,944,28/04/2025,30/04/2025,Transferencia,Pendiente,Recogida
7648,565,04/07/2024,09/07/2024,Contra reembolso,Pendiente,Recogida
7649,1999,28/03/2025,01/04/2025,Transferencia,Entregado,Express
7650,2008,22/02/2025,26/02/2025,Transferencia,Pendiente,Recogida
7651,1421,30/05/2025,04/06/2025,Contra reembolso,Entregado,Estandar
7652,620,20/02/2025,27/02/2025,Transferencia,Enviado,Express
7653,1559,10/07/2025,13/07/2025,Transferencia,Pendiente,Express
7654,1458,18/09/2024,25/09/2024,Contra reembolso,Pendiente,Estandar
7655,2246,08/03/2025,11/03/2025,Contra reembolso,Entregado,Estandar
7656,336,15/06/2025,20/06/2025,Transferencia,Enviado,Recogida
7657,2332,20/01/2025,22/01/2025,Transferencia,Entregado,Estandar
7658,968,11/08/2025,18/08/2025,Contra reembolso,Enviado,Estandar
7659,327,31/05/2025,06/06/2025,Tarjeta,Enviado,Recogida
7660,371,28/12/2024,04/01/2025,Tarjeta,Enviado,Express
7661,2486,19/12/2024,22/12/2024,Tarjeta,Enviado,Express
7662,1752,31/12/2024,04/01/2025,Transferencia,Enviado,Estandar
7663,1775,04/08/2024,07/08/2024,Contra reembolso,Entregado,Express
7664,1890,21/10/2024,28/10/2024,Tarjeta,Enviado,Estandar
7665,1325,02/06/2025,05/06/2025,Tarjeta,Entregado,Recogida
7666,1227,09/02/2025,14/02/2025,Transferencia,Entregado,Express
7667,1277,05/06/2025,10/06/2025,Transferencia,Pendiente,Estandar
7668,996,21/06/2025,28/06/2025,Transferencia,Enviado,Estandar
7669,1025,03/07/2025,05/07/2025,Tarjeta,Pendiente,Estandar
7670,1988,31/05/2025,06/06/2025,Tarjeta,Enviado,Estandar
7671,725,19/04/2025,21/04/2025,Tarjeta,Pendiente,Estandar
7672,2372,20/03/2025,24/03/2025,Tarjeta,Pendiente,Estandar
7673,1266,08/05/2025,15/05/2025,Tarjeta,Entregado,Recogida
7674,1386,25/07/2025,29/07/2025,Tarjeta,Pendiente,Express
7675,1649,12/08/2025,18/08/2025,Tarjeta,Pendiente,Express
7676,995,30/10/2024,02/11/2024,Transferencia,Enviado,Recogida
7677,2252,14/08/2025,19/08/2025,Tarjeta,Enviado,Express
7678,413,05/06/2025,12/06/2025,Tarjeta,Enviado,Estandar
7679,318,21/05/2025,27/05/2025,Transferencia,Pendiente,Estandar
7680,1152,18/05/2025,24/05/2025,Tarjeta,Enviado,Estandar
7681,1539,23/03/2025,26/03/2025,Tarjeta,Enviado,Recogida
7682,354,01/05/2024,04/05/2024,Contra reembolso,Entregado,Recogida
7683,661,11/08/2025,17/08/2025,Tarjeta,Enviado,Express
7684,1921,29/04/2025,03/05/2025,Transferencia,Pendiente,Estandar
7685,564,14/02/2025,16/02/2025,Transferencia,Pendiente,Estandar
7686,1609,30/07/2025,06/08/2025,Transferencia,Pendiente,Estandar
7687,682,11/01/2025,15/01/2025,Transferencia,Entregado,Estandar
